avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
147,0.0,0.50574664628,2,0.0,0.390093150248,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
135,0.0,0.520091633876,2,0.0,0.390102328664,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
274,1.0,0.577063060998,4,0.0,0.697687681953,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
244,0.0,0.783376294432,6,0.0,0.135639971263,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
251,0.0,0.802399379125,4,0.0,0.772957051675,1,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
251,0.0,0.992606151001,5,0.0,0.989543214891,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
275,0.0,0.467186591209,4,0.0,0.803584598309,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
140,0.0,0.565234861476,3,0.0,0.938683348219,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
251,1.0,0.894618808657,3,0.0,0.786591290134,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
266,0.0,0.703674477233,4,0.0,0.712871868535,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
230,0.0,0.966867080911,4,0.0,0.73908072444,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
247,0.0,0.992872038797,3,0.0,0.841533332386,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
147,0.0,0.63221308074,3,0.0,0.91907946335,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
229,0.0,0.985661862132,5,0.0,0.831740513024,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
267,0.0,1.0,4,0.0,0.778741588416,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
259,1.0,0.706498738846,4,0.0,0.509028793819,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
294,0.0,0.789916723221,6,0.0,0.146616362854,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
137,0.0,0.847901979881,4,0.0,0.664667747464,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
294,0.0,0.958812536185,6,0.0,0.153047660167,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
223,0.0,0.710951790453,4,0.0,0.777850579904,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
141,0.0,0.495236403904,2,0.0,0.379167401207,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
272,0.0,0.757555903943,2,0.0,0.980717482783,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
137,0.0,0.539300506846,2,0.0,0.390856817753,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
158,0.0,0.58966408417,2,0.0,0.396973466044,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
153,0.0,0.498196096739,2,0.0,0.340579690882,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
236,0.0,0.903568419781,5,0.0,0.786718726982,1,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
99,0.0,0.378573070861,2,0.0,0.321091947893,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
272,0.0,0.734326584703,3,0.0,0.937416228274,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
243,0.0,0.810553583109,4,0.0,0.670916252058,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
150,0.0,0.709741265296,3,1.0,0.544153827264,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
244,0.0,0.0,3,0.0,0.809566987648,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,0.0,0.902468998903,3,0.0,0.49455550635,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,0.0,0.577071630638,5,0.0,0.60381116927,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,1.0,0.569536260238,4,0.0,0.678740010947,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
242,0.0,0.801789766452,4,0.0,0.62607012204,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
160,1.0,0.639511103531,5,0.0,0.170488662094,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,0.0,0.0,3,0.0,0.69433834957,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
246,0.0,0.496307837354,3,0.0,0.657714613193,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
191,1.0,0.568096512393,4,1.0,0.603054556777,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
173,0.0,0.613569438717,4,0.0,0.96265551501,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
216,0.0,0.759386864016,5,0.0,0.727809902704,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.521156596468,2,0.0,0.496750902419,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
224,1.0,0.876243941694,4,0.0,0.667009319102,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127,0.0,0.50842486161,2,0.0,0.355726131823,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
255,0.0,0.959193214582,4,0.0,0.911233919437,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
164,0.0,0.90850582524,4,0.0,0.924063338217,0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
236,1.0,0.796937509154,4,0.0,0.936103701531,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
237,0.0,0.63814745197,4,0.0,0.970314120513,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
184,0.0,0.47072353238,4,0.0,0.572528538699,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
161,0.0,0.664163623987,4,0.0,0.846477457035,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
116,0.0,0.688417933946,2,0.0,0.302662130433,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
181,0.0,0.809681599276,5,0.0,0.665202123683,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
273,0.0,0.870465072277,4,0.0,0.921617943919,0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
118,0.0,0.382034926151,2,0.0,0.477956061319,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
254,0.0,0.845131088518,5,0.0,1.0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
160,0.0,0.0,2,1.0,0.423094809874,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
267,0.0,0.81643566285,5,0.0,0.932582658713,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
172,0.0,0.531942857795,3,0.0,0.672212841032,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260,0.0,0.622614616789,4,0.0,0.523605975739,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
256,0.0,0.795117331896,3,0.0,0.469468941831,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
168,0.0,0.879795960602,3,0.0,0.196961236745,0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,0.0,0.476084614077,2,0.0,0.435031840639,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
201,0.0,0.57823342202,5,0.0,0.938394377875,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,0.0,0.527728336823,4,0.0,0.58737838157,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
144,0.0,0.744895859933,3,0.0,0.953599057997,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
185,0.0,0.708662126432,4,0.0,0.714091898141,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
162,0.0,0.592206151591,4,0.0,0.881096670298,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
185,0.0,0.737287154262,3,0.0,0.518197322223,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.587576516038,3,0.0,0.515386053513,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
156,1.0,0.669351695012,3,0.0,0.897891264924,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
158,0.0,0.0,2,0.0,0.423326061,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
204,0.0,0.60179062892,2,0.0,0.822503043313,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
193,0.0,0.0,4,0.0,0.694171017686,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
136,0.0,0.482753990992,2,0.0,0.392453766675,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
169,0.0,0.437128140203,2,0.0,0.281240468093,0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
149,0.0,0.490635357594,2,0.0,0.39066423811,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
188,0.0,0.673353972329,3,0.0,0.538766881151,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
170,0.0,0.796614472085,2,0.0,0.670479713515,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
138,0.0,0.0,2,1.0,0.440890238938,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
157,0.0,0.468993854918,2,0.0,0.482709672101,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
253,1.0,0.724374077792,3,0.0,0.572195519234,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
306,0.0,0.803626634826,6,0.0,0.153408262227,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
247,0.0,0.800172742572,3,0.0,0.727642615148,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250,1.0,0.823108213426,4,1.0,0.590064990415,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
182,0.0,0.605378165332,2,0.0,0.422627922262,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
170,0.0,0.758173303284,4,0.0,0.650560297886,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
271,0.0,0.711658528993,4,0.0,0.656448295213,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
232,0.0,0.913189051639,5,0.0,0.681282879622,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
155,0.0,1.0,5,0.0,0.92365912827,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
164,0.0,1.0,3,0.0,0.81522870987,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
171,1.0,0.800376259979,5,0.0,0.188591760491,0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
220,0.0,0.734484164891,4,0.0,0.347934250507,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
238,0.0,0.389567556578,4,0.0,0.142268130062,0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
210,0.0,0.578500888244,3,0.0,0.810849807437,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
136,0.0,0.467734174004,2,0.0,0.310697091923,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
235,0.0,0.531604870965,4,0.0,0.606755141508,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
153,0.0,0.886712705797,3,0.0,0.931572077061,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
202,0.0,0.910092085523,4,0.0,0.84096702746,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
259,0.0,0.916577684505,6,0.0,0.119981278272,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
232,0.0,0.75392213581,3,0.0,0.666411065401,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
192,0.0,0.0,4,0.0,0.474680595311,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,0.0,0.531829190043,2,0.0,0.346555609281,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
149,0.0,0.444848390946,4,0.0,0.861063734377,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
136,0.0,0.908319216594,3,0.0,0.806190330286,0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
266,0.0,0.725738802,4,0.0,0.60475177716,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
256,1.0,0.548169095766,5,0.0,0.564587986913,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,0.0,0.899062041868,6,0.0,0.302954552173,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
259,1.0,0.793773691986,3,0.0,0.183204328407,0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
151,0.0,0.609294306959,4,0.0,0.930347383357,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
152,0.0,0.974656404803,4,0.0,0.729508382521,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
231,0.0,0.0,4,0.0,0.467822038106,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
136,0.0,0.658187758748,5,0.0,0.675033619891,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
254,0.0,1.0,6,0.0,0.0696057907382,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
176,0.0,0.968848663419,3,0.0,0.52014723583,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
142,0.0,0.982972231363,5,0.0,0.975297949483,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
177,0.0,0.549897756975,4,0.0,0.60561505013,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
268,0.0,0.681900466135,3,0.0,0.732260474141,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
221,0.0,0.941817453339,5,0.0,0.849668123189,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
283,0.0,0.640518849946,3,0.0,0.44596824236,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
298,0.0,0.970542321023,6,0.0,0.0793389115167,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
184,0.0,0.511735213703,5,0.0,0.582231020361,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
114,0.0,0.444142075532,5,0.0,0.668426912793,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
182,0.0,0.901184187918,4,0.0,0.908140830309,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210,0.0,0.835544415488,6,0.0,0.146441706486,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
107,0.0,0.95680164401,4,0.0,0.57722332796,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
168,0.0,0.873535379677,5,0.0,0.926044621597,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
178,0.0,0.56332510523,4,0.0,0.546086833025,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
172,0.0,0.720842008495,4,0.0,0.775413331041,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
228,0.0,0.970835131191,3,0.0,0.672058799749,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
136,0.0,0.891296993926,3,0.0,0.760310153186,0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
173,0.0,0.871659288569,4,0.0,1.0,0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
261,0.0,0.847976281863,6,0.0,0.123087807572,1,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
246,1.0,0.548001827856,5,0.0,0.463587709301,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
236,0.0,0.700772071851,6,0.0,0.216145744822,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
245,0.0,0.871052434694,5,0.0,0.784731464909,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
202,0.0,0.729600319481,3,0.0,0.620768191241,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
208,0.0,0.485442983842,4,0.0,0.901823680183,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
158,0.0,0.514895491867,2,0.0,0.408822930179,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
137,0.0,0.682065347088,4,1.0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
258,0.0,0.79917899758,4,1.0,0.907218610734,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99,0.0,0.0,6,0.0,0.586545768305,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
132,0.0,0.0,4,0.0,0.226807717376,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
171,0.0,0.772453899098,4,0.0,0.703140744403,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
236,0.0,1.0,3,0.0,0.309939034558,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,0.0,0.0,2,0.0,0.418288035207,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
251,0.0,0.93579471303,4,0.0,0.873748370515,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
266,0.0,0.809983054278,4,0.0,0.661830111578,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
181,0.0,0.877971750936,2,0.0,0.706389073145,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
137,0.0,0.601171323575,4,0.0,0.470328548028,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
206,0.0,0.944298892654,3,0.0,0.313846522631,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
173,0.0,0.589329539463,4,0.0,0.787526142954,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
207,0.0,0.515526119857,2,0.0,0.814313300856,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
132,0.0,0.342142699993,2,0.0,0.73102131282,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
217,0.0,0.730006501756,5,0.0,0.877745614552,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
188,0.0,0.572396706187,3,0.0,1.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
143,1.0,0.612984127976,5,0.0,0.839956442111,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,0.0,0.571703321838,2,0.0,0.466477994102,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
169,0.0,0.782310269583,3,0.0,0.949086048563,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
246,0.0,0.88856447282,4,0.0,0.875957837993,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
143,0.0,0.542548372811,2,0.0,0.447434854165,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
158,0.0,1.0,3,0.0,0.512620524808,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127,0.0,0.503556132585,2,0.0,0.452827463409,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
113,0.0,0.656980087926,3,0.0,0.711214796194,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
232,0.0,0.7691955537,5,0.0,0.642722944165,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
241,1.0,0.90953538559,5,0.0,0.870519326173,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
148,0.0,0.552922332027,2,0.0,0.417883685859,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250,1.0,0.823400232962,4,1.0,0.554109735412,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
152,0.0,0.640629756809,3,0.0,0.396366508921,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
148,0.0,0.968821882884,4,0.0,0.772222567999,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
272,0.0,0.944160338736,4,0.0,0.518558011924,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
134,0.0,0.604659570954,3,0.0,0.428021533545,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
275,0.0,0.808441859743,3,0.0,0.587951221209,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
165,0.0,0.0,4,0.0,1.0,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
251,0.0,0.829973436347,6,0.0,0.165299639059,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
235,1.0,0.615472046681,2,0.0,0.883537456929,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
233,1.0,0.936976700801,2,0.0,0.544273784044,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154,0.0,0.0,2,0.0,0.379098194823,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
273,0.0,0.0,4,0.0,0.817308677147,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
153,0.0,0.852873146706,4,0.0,0.651354671963,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
189,0.0,0.0,4,0.0,0.202713819678,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
154,0.0,0.0,3,0.0,0.710344356111,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
275,0.0,0.864350925094,5,0.0,0.877576577719,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216,0.0,0.691043329929,4,0.0,0.90516839079,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
244,0.0,0.89331211357,6,0.0,0.254902472412,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
240,0.0,0.904434834925,4,0.0,0.977851185463,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,0.0,0.730032487281,4,0.0,0.87119324645,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,0.0,0.707313967765,4,0.0,0.687360394407,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
188,0.0,0.707016610551,3,0.0,0.800804799739,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
251,0.0,1.0,5,0.0,0.917708109271,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
268,0.0,0.902762684363,4,0.0,0.522670686068,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
113,0.0,0.623354020145,2,0.0,0.494451182575,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
199,0.0,0.893825880035,3,0.0,0.840404379436,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
159,0.0,0.487367902704,2,0.0,0.356337263434,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
263,0.0,0.72784547634,5,0.0,0.77145048724,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100,1.0,0.769717050084,6,0.0,0.685122872935,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
257,0.0,1.0,4,0.0,0.935038850931,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172,0.0,0.711548199799,5,0.0,0.517931309588,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
153,0.0,0.534873154916,2,0.0,0.323022424943,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
238,1.0,0.698213843552,4,0.0,0.874950494791,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
165,0.0,0.740215175089,5,0.0,0.656277438315,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
202,0.0,0.55226068575,4,0.0,0.721174634784,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109,1.0,1.0,2,0.0,0.267970380453,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
198,0.0,1.0,3,0.0,0.998379996294,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
141,1.0,0.958414349398,4,0.0,0.675911115485,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
177,0.0,0.0,4,0.0,0.978533051343,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
