avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
201,,,0.878812628506,3,,low,0.565888374998,Employed,2.0
192,engineering,,,3,,low,0.747068563529,Employed,2.0
215,support,1.0,0.392791570405,4,,low,0.214692979241,Employed,4.0
210,sales,,0.897564014999,3,,medium,0.568701732237,Employed,3.0
308,sales,,0.839597300719,6,,medium,0.112364902916,Left,5.0
278,sales,,0.738571159604,2,,medium,0.90922026129,Employed,2.0
130,sales,,0.525459782315,2,,medium,0.477080396819,Left,3.0
180,support,,0.651085562442,5,,medium,0.814607549934,Left,5.0
142,,,0.557370022108,2,,medium,0.488614183664,Left,3.0
262,information_technology,,0.607994690456,4,,medium,0.78168477284,Employed,3.0
139,,,0.864967823455,3,,low,0.715476282902,Employed,2.0
249,sales,,0.755638600891,4,,low,0.246738519111,Employed,5.0
237,sales,,0.913869942453,5,,medium,0.50873260158,Employed,3.0
284,sales,,0.790077613033,3,,low,0.4928056239,Employed,10.0
292,sales,,0.954347054677,6,,medium,0.107347930005,Left,4.0
167,engineering,1.0,0.948621015809,5,,low,0.383209091018,Employed,3.0
173,marketing,,0.842199231204,3,,low,0.925607717497,Employed,3.0
180,sales,,0.573726703192,4,,low,0.837980515408,Employed,2.0
235,,,0.978710818112,5,,low,0.723525566149,Left,5.0
144,,,0.657198731161,5,,low,0.892228232335,Employed,2.0
255,IT,,0.944741576339,4,,medium,0.664552479808,Employed,3.0
230,support,,0.92560205305,5,,low,0.855421546191,Left,5.0
225,support,,0.58773321951,3,,low,0.76912908584,Employed,4.0
171,sales,,0.624439955013,4,,low,0.662335379308,Employed,3.0
272,product,,0.741472679889,4,,high,0.98317522302,Employed,3.0
183,support,,0.87213907016,3,,low,0.692515796013,Left,5.0
273,sales,,0.685168230282,4,,medium,0.732030060468,Employed,3.0
271,engineering,,0.559476219711,5,,medium,0.650688450285,Employed,3.0
199,,,0.981227745858,6,,medium,0.20106018286,Employed,4.0
181,IT,,0.903718712249,4,,medium,0.558754389165,Employed,3.0
256,procurement,,0.542984437901,5,,medium,0.509731616076,Employed,3.0
148,product,,0.945407647764,3,,medium,0.706554361938,Employed,2.0
274,IT,,0.9189256768,4,,low,0.904038632448,Left,5.0
88,temp,,,1,,medium,,Employed,
225,sales,,0.476891253183,4,,medium,0.96982778432,Employed,3.0
199,sales,,1.0,3,,medium,0.455082584356,Employed,3.0
253,finance,,0.761317500329,3,,low,0.907033338691,Employed,4.0
217,sales,,,5,,medium,0.78128948919,Employed,2.0
233,finance,,0.695166255699,4,,medium,0.883219026744,Employed,3.0
135,sales,1.0,0.675596053744,4,,low,0.994338273742,Employed,2.0
210,product,,0.810114687652,4,,medium,0.53578556998,Employed,2.0
282,engineering,,0.680703830395,7,,low,0.149831625084,Left,5.0
157,information_technology,,0.770100231173,3,,low,0.50237241854,Employed,3.0
166,support,,0.501198785277,2,,medium,0.345552704263,Employed,3.0
194,sales,1.0,0.776982556116,3,,low,0.627145603191,Employed,4.0
163,sales,1.0,0.712559305396,3,,medium,0.7281214157,Employed,3.0
179,sales,,0.626729276059,3,,low,0.857125347691,Employed,2.0
298,sales,,0.854165523182,6,,low,0.129394374134,Left,4.0
136,engineering,,0.455199771009,2,,medium,0.402965309841,Left,3.0
148,engineering,,0.581015325506,2,,medium,0.355463524356,Left,3.0
157,sales,1.0,0.71716119783,2,,medium,0.545332366991,Employed,2.0
187,IT,,0.660305454471,4,,low,0.936029237647,Employed,2.0
146,information_technology,,,2,,low,0.430571371364,Left,3.0
176,product,1.0,0.804183385384,4,,high,0.271381529005,Employed,6.0
271,sales,,0.677930024806,4,,low,0.728467543214,Employed,3.0
245,sales,,0.831925895187,5,,low,0.749456404419,Left,5.0
127,management,,0.538338296074,2,,medium,0.418460469153,Left,3.0
244,finance,,0.834328959998,6,,low,0.105506140334,Left,4.0
255,sales,,0.665705167308,4,,low,0.699752364062,Employed,5.0
151,IT,,0.579692018648,2,,low,0.401741342276,Left,3.0
169,sales,,0.791071081138,4,,low,0.506890369202,Employed,2.0
224,support,,0.479779011847,3,,medium,1.0,Employed,4.0
159,sales,,0.504138050884,2,,low,0.442861857712,Left,3.0
170,product,1.0,,5,,medium,0.850975020737,Employed,3.0
239,sales,,0.891239736249,4,,low,0.872303670873,Left,5.0
196,sales,,0.984729494837,5,,medium,0.471608487868,Employed,4.0
123,sales,,0.347340926154,3,,medium,0.439555907382,Employed,2.0
130,support,,0.506342552712,2,,medium,0.4500850942,Left,3.0
158,engineering,,0.540869486286,5,,medium,0.656391664564,Employed,3.0
200,engineering,,0.917300956186,3,,high,0.618693040439,Employed,3.0
153,finance,,0.448672225777,2,,low,0.406215837895,Left,3.0
153,marketing,,0.715606166132,4,,medium,0.811563521434,Employed,2.0
242,sales,,0.893123143552,3,,high,0.67477318994,Employed,10.0
257,sales,,0.915106845522,6,,low,0.11770986128,Left,4.0
155,sales,,0.999210471033,2,,low,0.647376868047,Left,5.0
271,sales,,0.924442343419,6,,low,0.0899866593712,Left,4.0
261,engineering,,0.854614147193,7,,low,0.132620540622,Left,5.0
190,sales,,0.684663104106,5,,medium,0.744797075666,Employed,2.0
196,sales,,0.508791064149,4,,low,0.897575800699,Employed,2.0
133,support,,0.890778930283,4,,medium,0.281780283995,Employed,6.0
151,,,0.545902729659,2,,medium,0.37516244842,Left,3.0
266,marketing,,0.785415678817,4,,medium,0.53168498839,Employed,3.0
251,procurement,,0.589794613678,3,,medium,0.66150292047,Employed,2.0
252,management,,0.861853858927,4,,medium,0.742811406875,Employed,3.0
253,marketing,,1.0,4,,low,0.74282386056,Left,5.0
266,support,,0.888645362832,6,,medium,0.110050368201,Left,4.0
196,sales,,0.51792605434,2,,low,0.719714126368,Employed,3.0
305,finance,,0.827805637468,6,,medium,0.0835213948495,Left,4.0
152,sales,,0.487162520556,2,,high,0.407064308323,Left,3.0
215,sales,1.0,0.617872380413,5,,medium,0.812844943968,Employed,2.0
160,support,,,2,,low,0.390793110849,Left,3.0
239,sales,,0.756458243641,3,,low,0.144811523427,Employed,6.0
226,sales,,0.814475547433,5,,medium,0.160272584981,Employed,3.0
220,support,,0.898860857544,3,,low,0.951614958484,Employed,3.0
135,IT,,0.669564175101,4,,high,0.436604136386,Employed,2.0
226,engineering,,0.49621325222,2,,low,0.417606534455,Employed,3.0
226,IT,,0.646907051179,5,,medium,0.502714449607,Employed,3.0
152,engineering,,0.564566223314,2,,low,0.399600533972,Left,3.0
195,engineering,,,5,,low,0.856397938322,Employed,3.0
212,sales,,0.769075810121,3,,medium,0.981902102885,Employed,3.0
171,,,0.974082844417,4,,medium,0.726772739367,Employed,2.0
165,engineering,1.0,0.711543629922,4,,medium,0.573526182215,Employed,4.0
163,support,,0.486176476966,3,,medium,0.83211802667,Employed,3.0
238,,,,4,,low,0.615123853498,Left,3.0
264,sales,,0.601641495572,3,,medium,0.96569131306,Employed,2.0
274,,,1.0,5,,low,0.82858712775,Left,5.0
161,IT,,0.611810859057,4,,low,0.908824995652,Employed,3.0
234,IT,1.0,,4,,medium,0.620067950873,Employed,2.0
157,admin,,0.615281701123,3,,medium,0.748240119666,Employed,2.0
98,sales,,,6,,low,0.863905128189,Employed,3.0
129,support,,0.517917508942,2,,low,0.40852476368,Left,3.0
153,engineering,,0.671329743009,3,,low,0.532547860748,Employed,3.0
231,support,,,3,,medium,0.766310108167,Employed,2.0
145,engineering,,0.505864547748,2,,medium,0.552376872247,Employed,5.0
166,engineering,,0.740931342568,2,,low,0.743431849454,Employed,3.0
264,support,,0.848914355466,4,,low,0.934212777538,Left,6.0
161,sales,1.0,,3,,medium,0.718939137305,Employed,2.0
183,procurement,,0.567723846373,4,,low,0.540291836777,Employed,3.0
68,temp,1.0,,1,,low,,Left,
170,engineering,,0.750793526345,6,,low,0.111065547376,Employed,3.0
232,product,1.0,0.484471281725,3,,low,0.780422951207,Employed,3.0
164,finance,,0.800727461131,3,,medium,0.966760827259,Employed,2.0
250,marketing,,0.879590261605,6,,medium,0.788683241943,Employed,2.0
180,support,,0.888614408506,3,,medium,0.848466094774,Employed,2.0
247,admin,,0.438215240361,4,,medium,0.440766639502,Employed,3.0
203,support,,0.813183485749,3,,medium,0.796374678227,Employed,3.0
117,sales,,0.948659522263,6,,medium,0.139179632791,Employed,7.0
137,support,,0.600067158534,4,,medium,0.909397342822,Employed,2.0
177,finance,,0.731806655726,4,,low,0.700333410639,Employed,3.0
174,finance,,0.744834445399,5,,high,0.529674360561,Employed,3.0
263,support,,0.801775504518,4,,medium,0.891971863112,Employed,3.0
143,support,,0.545874032814,2,,low,0.425037789578,Left,3.0
252,sales,1.0,0.676741073584,4,,medium,0.597250944094,Employed,3.0
265,product,,0.655318318356,3,,medium,0.725558145502,Employed,3.0
146,sales,1.0,0.475898333186,4,,medium,0.398743479039,Employed,3.0
256,,,0.430148986575,4,,low,0.221994790779,Employed,5.0
233,engineering,,0.752626507002,5,,high,0.719872858323,Employed,3.0
238,,1.0,0.739195996464,4,,low,0.623741440404,Employed,5.0
244,sales,,0.507410514478,5,,medium,0.692799261329,Employed,4.0
135,sales,,,2,,medium,0.40181452492,Left,3.0
270,sales,,,3,,medium,0.961367825834,Employed,3.0
135,sales,,0.538431005063,2,,low,0.481314731414,Left,3.0
189,support,,,4,,medium,0.674973755346,Employed,2.0
225,finance,,0.652258064739,5,,medium,0.719194901307,Employed,3.0
191,engineering,,0.665423993408,3,,low,0.643519511673,Employed,3.0
237,marketing,1.0,0.96712111404,4,,medium,0.721329295651,Employed,3.0
227,sales,1.0,0.727027787194,5,,medium,0.678269498844,Employed,3.0
248,sales,,0.507900016784,3,,low,0.779711432483,Employed,4.0
218,sales,,0.703422685986,6,,medium,0.399755764301,Employed,6.0
271,product,,0.818123133657,5,,low,0.692901384695,Employed,4.0
262,IT,,0.726147435977,4,,low,0.884823512026,Employed,2.0
179,marketing,,0.44726473401,4,,low,0.628314623519,Employed,3.0
253,support,,0.852173365372,6,,low,0.0727812138848,Left,4.0
237,sales,,0.910993568376,5,,medium,0.88536617628,Left,5.0
254,engineering,,0.913672151532,6,,low,0.0852667069165,Left,4.0
272,finance,,0.848143766903,7,,low,0.129462236896,Left,4.0
256,marketing,,0.944467862959,7,,medium,0.108002247849,Left,4.0
134,support,1.0,0.736115583097,3,,low,0.677039812242,Employed,3.0
221,product,,1.0,5,,low,0.766439104019,Left,5.0
125,management,,0.689589592427,3,,medium,0.3210546399,Employed,3.0
220,sales,,0.433011288521,5,,low,0.57421014469,Left,4.0
236,IT,,,2,,medium,0.84165040565,Employed,3.0
158,sales,,,2,,low,0.425986508499,Left,3.0
141,support,,0.503454034187,4,,medium,0.777700016082,Employed,3.0
242,support,,0.616860858743,4,,low,0.892032456654,Employed,4.0
205,sales,,1.0,4,1.0,medium,0.883033761808,Employed,2.0
246,support,,0.645926978636,4,,medium,0.925466426081,Employed,2.0
144,engineering,,0.800164289111,4,,medium,0.947398595743,Employed,4.0
178,IT,,0.690528027917,4,,medium,0.552321831997,Employed,8.0
229,sales,,0.717835708398,4,,medium,0.692978829893,Employed,3.0
135,,,0.802850599951,4,,low,0.667746083406,Employed,2.0
249,IT,,0.957642886071,4,,low,0.76285518211,Left,5.0
219,engineering,,,2,,low,0.390928762027,Employed,2.0
152,sales,,0.825790971977,4,,low,0.846769285934,Employed,7.0
174,support,,0.974766309883,3,,low,0.279858951609,Employed,6.0
272,product,,0.738935231728,3,,low,0.629692472065,Employed,2.0
146,engineering,1.0,0.597340770208,3,,medium,0.117661758513,Employed,6.0
194,engineering,,0.669918009271,6,,low,0.204712773591,Employed,3.0
173,sales,,0.579738081428,6,,low,0.145654172584,Employed,4.0
239,,,,4,1.0,high,0.59031949245,Employed,2.0
264,procurement,,0.791908961362,3,,low,0.97233146688,Employed,3.0
218,engineering,,1.0,5,,medium,0.879017556915,Left,5.0
156,engineering,,0.722382324645,2,,medium,0.648702376362,Employed,3.0
180,engineering,1.0,0.626587750629,3,,low,0.520826660128,Employed,2.0
194,procurement,1.0,0.80981556618,4,,low,0.867009224105,Employed,3.0
139,support,,0.345532391744,5,,medium,0.345729232935,Employed,4.0
280,information_technology,1.0,0.832637366015,5,,high,0.102248748473,Employed,3.0
249,product,,0.795130979825,4,,medium,0.5923333111,Employed,10.0
193,support,,0.556287945059,4,,medium,0.739278663086,Employed,3.0
262,support,,0.56644364609,5,,medium,0.572875524229,Employed,3.0
246,,,0.899789780189,4,,low,0.794377126791,Left,6.0
247,,,0.373121720294,3,,medium,0.186188626566,Employed,4.0
159,IT,,0.51060802342,2,,medium,0.395895018345,Left,3.0
148,sales,,0.91235675721,4,,low,0.708413825717,Employed,2.0
249,marketing,,0.838055064063,4,,low,0.862591852235,Left,6.0
168,sales,,0.643553453771,3,,low,0.489558557943,Employed,3.0
140,marketing,,0.83300001078,4,,medium,0.866202881247,Employed,8.0
252,support,,0.609132566699,4,,medium,0.986989856809,Employed,2.0
104,engineering,,0.451407735015,6,,low,1.0,Employed,6.0
236,product,,0.723485532652,3,,medium,0.746263977149,Employed,4.0
226,,,0.91836622963,4,,medium,0.749011678289,Employed,3.0
153,marketing,,0.941924914906,3,,high,0.977706480308,Employed,4.0
283,IT,,0.909019841252,6,,low,0.154657326787,Left,5.0
181,support,,0.5471965996,4,,low,0.50865913126,Employed,3.0
202,support,,,3,,low,0.642781154036,Employed,3.0
224,support,,0.891693497094,3,,low,0.612906092635,Employed,3.0
199,engineering,,0.483357756462,3,,medium,1.0,Employed,10.0
301,finance,,0.923808290762,6,,low,0.178418911073,Left,4.0
219,engineering,,0.3375884075,2,,low,0.45967867733,Employed,2.0
172,engineering,1.0,0.863040931311,6,,medium,0.256079072437,Employed,6.0
137,marketing,1.0,1.0,3,,low,0.988389790996,Employed,4.0
174,finance,,0.598447650031,3,,medium,0.640571096817,Employed,2.0
166,product,,0.751252459274,4,,medium,0.949777877078,Employed,3.0
153,finance,,0.499267480836,2,,low,0.437912473254,Left,3.0
268,sales,,,3,,medium,0.842297121699,Left,2.0
134,sales,,0.642092958543,5,,medium,0.770906975533,Employed,2.0
174,sales,,0.689128188091,5,,medium,0.72959815608,Employed,3.0
181,sales,1.0,0.488893995455,4,,low,0.636554796417,Employed,3.0
168,management,,0.679743269066,4,,medium,0.594829770312,Employed,4.0
167,,,0.668169774141,2,,low,0.650213941049,Employed,2.0
217,sales,,,4,,low,0.887157607507,Employed,3.0
219,engineering,,0.803770157578,4,,medium,0.940131185031,Employed,3.0
197,support,1.0,,3,,medium,0.712622517384,Employed,3.0
258,support,,0.855048897568,5,,low,0.889621194976,Left,5.0
187,admin,,,4,,low,0.634591968613,Employed,2.0
225,engineering,,0.714538602314,4,,low,0.656735819151,Employed,2.0
255,finance,,0.620547470015,2,,low,0.898712062345,Employed,4.0
129,marketing,,0.449024510034,2,,low,0.383559300764,Left,3.0
274,sales,1.0,0.82498547472,5,,low,0.655138293031,Employed,2.0
121,sales,1.0,0.579052827782,5,,low,0.246469653961,Employed,3.0
156,finance,,0.444913192316,2,,high,0.391679462562,Left,3.0
155,sales,,0.707000070145,3,,low,0.999556115813,Employed,2.0
132,support,,,3,,medium,0.738360968129,Employed,2.0
266,engineering,,0.602712726129,3,,high,0.752741897958,Employed,2.0
158,product,1.0,0.420170780123,5,,medium,0.993361196911,Employed,4.0
160,support,,0.596281389836,2,,low,0.378214140544,Left,3.0
132,engineering,,0.483398204375,2,,low,0.432105691551,Left,3.0
244,product,,,3,,low,0.752764895555,Employed,2.0
157,product,,0.672916270532,5,,low,0.682967337268,Employed,2.0
162,sales,,0.847222218105,3,,medium,0.809305061465,Employed,3.0
223,support,,,4,,low,0.932181079223,Employed,3.0
187,sales,,0.638148973563,5,,low,0.918474623541,Employed,3.0
123,IT,,0.92493485981,5,,low,0.862615420723,Employed,5.0
208,sales,,0.523673273686,4,,high,0.568809981801,Employed,5.0
255,support,,0.512311301298,5,,medium,0.63226456631,Employed,3.0
209,,,0.616539647813,3,,medium,0.253508945608,Employed,5.0
233,sales,,0.553916335435,4,,low,0.933313687819,Employed,3.0
189,sales,,0.801747830548,4,,medium,0.557363091937,Employed,3.0
241,marketing,,0.641186139181,3,,medium,0.621370472604,Employed,3.0
161,engineering,,0.976966376622,3,,low,0.845956344627,Employed,3.0
157,engineering,,0.584180675816,4,,low,0.534011949639,Employed,2.0
146,sales,,0.558557280804,2,,low,0.435013076963,Left,3.0
274,admin,,0.810377216829,4,,high,0.872977638111,Employed,3.0
163,sales,,0.753988628048,4,1.0,medium,0.48351348738,Employed,4.0
181,sales,,0.80246046904,4,,low,0.908056592509,Employed,3.0
116,engineering,1.0,0.667968722806,5,,high,0.339059248936,Employed,5.0
203,engineering,,0.629254381475,4,,low,0.197663635933,Employed,4.0
225,procurement,,0.933783154284,4,1.0,medium,0.948014767824,Employed,2.0
259,sales,,1.0,4,,low,0.773624509026,Left,5.0
143,engineering,,0.791326720745,4,,medium,0.835745565061,Employed,2.0
124,temp,,,1,,medium,,Employed,
135,sales,,0.772028119246,3,,medium,0.831472567592,Employed,7.0
148,engineering,,0.588801519037,2,,medium,0.444250141475,Left,3.0
194,sales,,0.43238990824,2,,medium,0.601459009712,Employed,2.0
142,sales,,0.535970204742,3,,medium,0.575493148371,Employed,2.0
159,sales,,0.490760451636,2,,low,0.427291344211,Left,3.0
271,engineering,1.0,0.964207637064,3,,medium,0.571495304283,Employed,3.0
127,engineering,,0.453934776883,2,,low,0.374536738294,Left,3.0
143,admin,,,3,,low,0.740409000564,Employed,3.0
163,procurement,,0.800400514562,5,,low,0.181796155073,Employed,6.0
168,support,,0.7477915216,2,,low,0.869815076057,Employed,3.0
259,product,,1.0,5,,low,0.800337309534,Left,6.0
233,IT,,0.958928529848,4,,medium,0.998545346273,Employed,6.0
233,support,,0.903100037508,2,,low,0.927884449436,Employed,3.0
276,support,,0.768480634999,5,,low,0.079753942306,Left,4.0
259,support,,0.944930745877,6,,low,0.112015881055,Left,4.0
294,,,0.626464365238,3,,low,0.787255201323,Left,4.0
185,support,,0.500867814205,3,,low,0.657353523899,Employed,3.0
155,product,,0.815147250492,4,,low,0.309794521961,Employed,5.0
200,information_technology,,0.619681130685,3,,medium,0.994865844384,Employed,2.0
246,sales,,0.911057157236,4,,low,0.773665134469,Left,5.0
157,IT,,0.867583227642,3,,low,0.496436594658,Employed,3.0
269,sales,1.0,0.802620804713,3,,medium,0.773578310082,Employed,3.0
177,sales,1.0,0.735561590028,5,,medium,0.638771396844,Employed,2.0
140,support,,0.461144321682,2,,medium,0.431784414022,Left,3.0
273,product,,0.74742845736,4,,low,1.0,Employed,2.0
163,marketing,,0.810411848318,5,,medium,0.858778489467,Employed,3.0
149,engineering,,0.437580547716,2,,medium,0.359536153624,Left,3.0
157,product,,0.433883642213,2,,medium,0.499493471472,Left,3.0
286,sales,,0.800265224038,2,,medium,0.511434080322,Employed,6.0
214,engineering,1.0,,4,,low,0.516768695864,Employed,3.0
146,sales,1.0,0.585968134128,4,,low,0.633906888082,Employed,4.0
155,product,1.0,0.747088264089,3,,low,0.66024642376,Employed,4.0
229,sales,,0.900553159965,3,,low,0.942848863475,Employed,3.0
169,support,,0.683418396839,3,,high,1.0,Employed,3.0
217,support,,0.990686778822,5,,medium,0.717499284021,Left,6.0
129,support,,0.890669745459,4,,medium,1.0,Employed,5.0
63,temp,,,1,,medium,,Left,
304,sales,,0.916593757833,6,,low,0.138117925453,Left,4.0
214,engineering,,0.679513140465,4,,medium,0.482387837496,Employed,3.0
219,engineering,,0.791435374582,5,,low,0.126087295565,Employed,4.0
143,engineering,,,2,,medium,0.450295972051,Left,3.0
181,,,,3,,low,0.843746864638,Employed,3.0
278,management,,0.481724020327,4,,medium,0.838418599652,Employed,3.0
234,marketing,1.0,0.728536033403,3,,medium,0.481906405704,Employed,2.0
163,engineering,,0.610717548253,4,,low,0.642329767127,Employed,3.0
109,IT,,0.645521889252,5,,high,0.854256095405,Employed,2.0
139,product,,0.870653968617,4,,high,0.979082315623,Employed,2.0
154,engineering,,0.858771259658,5,,medium,0.730601472102,Employed,2.0
159,finance,,0.961415587393,3,,medium,0.735084373934,Employed,2.0
148,support,,0.510168078547,2,,low,0.364352482958,Left,3.0
199,sales,,0.815565299226,5,,medium,0.727308656047,Employed,4.0
167,marketing,,0.631391739395,5,,medium,0.173957571144,Employed,7.0
236,,,0.954779187576,5,,low,0.807370866235,Left,5.0
184,IT,,0.8579119124,5,,low,0.773910401103,Employed,3.0
244,sales,,0.653079940721,4,,low,0.793910674724,Employed,2.0
130,marketing,,0.48452425081,2,,low,0.447217308606,Left,3.0
151,product,,,5,,medium,0.99599546865,Employed,3.0
111,sales,,0.568549484783,6,,low,0.854287259473,Employed,6.0
245,product,,0.871648807848,5,,low,0.82872134126,Left,5.0
267,sales,,0.861869100416,4,,medium,0.80589583697,Left,5.0
287,finance,,0.870865882859,6,,medium,0.0696090604534,Left,4.0
228,IT,,0.810967801027,4,,high,0.952958239242,Employed,4.0
219,engineering,1.0,0.856268717334,2,,medium,0.606493429502,Employed,2.0
158,finance,,0.844273556143,3,,medium,0.661846870442,Employed,3.0
229,product,,0.831175830694,4,,medium,0.185943197541,Employed,4.0
147,sales,,0.516728678355,4,,low,0.633097180791,Employed,10.0
212,sales,,0.622518930947,3,,high,0.836145025121,Employed,3.0
208,finance,,0.699756350661,4,,low,0.476215656455,Employed,5.0
259,engineering,,,5,,medium,0.689087535257,Employed,3.0
141,engineering,1.0,0.451822641278,2,,low,0.407523552679,Left,3.0
239,engineering,,0.629906183937,5,,low,0.707799447993,Employed,4.0
157,support,,0.675937443468,5,,low,0.580983084771,Employed,4.0
271,support,,0.842446415663,5,,low,0.0904443065873,Left,5.0
207,engineering,1.0,1.0,4,,medium,0.753554037785,Employed,2.0
141,engineering,,0.47212826687,2,,medium,0.325472920563,Left,3.0
270,sales,,0.78312523481,4,,low,0.844297035693,Left,5.0
259,sales,,0.611600532253,5,,low,0.756747533721,Employed,3.0
233,marketing,,,4,,high,0.800476754839,Employed,2.0
269,engineering,,0.736758857679,5,,low,0.662935819438,Employed,3.0
168,sales,1.0,0.602498028014,6,,high,1.0,Employed,5.0
154,support,,0.604841576395,2,1.0,medium,0.401025467126,Left,3.0
184,sales,,0.579097285486,2,,medium,0.645018416835,Employed,3.0
140,sales,,0.519034731938,2,,medium,0.423996638198,Left,3.0
192,engineering,,0.547018437582,4,,low,0.622630993353,Employed,3.0
121,engineering,1.0,0.772771853685,4,,low,0.489458747445,Employed,5.0
168,engineering,,0.540284546079,3,,medium,0.74938163362,Employed,2.0
127,sales,,0.597759174775,4,,low,0.143126735161,Employed,8.0
183,IT,,0.537691178338,4,,low,0.521193874718,Employed,3.0
259,support,,0.813778262306,5,,low,0.883301802597,Left,5.0
144,product,1.0,0.47212938819,2,,low,0.380094983104,Left,3.0
258,IT,1.0,0.827997831341,3,,low,0.612377443018,Employed,3.0
158,engineering,,0.531389099502,2,,low,0.470484597271,Left,3.0
121,,,0.55025627092,2,,low,0.469758271166,Employed,5.0
210,engineering,1.0,0.955836573624,4,,low,0.554472696073,Employed,3.0
242,sales,,0.807379775394,3,,low,0.88128549418,Employed,6.0
273,product,,0.79049544878,4,,low,0.72783765425,Employed,4.0
256,support,,0.911942722309,5,,low,0.77985084255,Left,5.0
273,management,,0.727672689789,7,,low,0.166697934503,Left,4.0
145,sales,,0.531618991374,2,,medium,0.379143963085,Left,3.0
243,engineering,,0.590305613853,3,,medium,0.306482371049,Employed,2.0
192,finance,,0.547401855246,3,,medium,0.604670532961,Employed,3.0
138,sales,,0.402051816674,4,,low,0.291987425735,Employed,4.0
138,sales,1.0,,4,,high,0.103919499061,Employed,3.0
258,,,0.771906007991,4,,medium,0.915405921377,Employed,2.0
260,sales,,0.897083766181,4,,medium,0.566886224337,Employed,2.0
137,sales,,0.648888858705,4,,medium,0.925078503087,Employed,3.0
280,engineering,,0.816946281587,4,,high,0.178987730578,Employed,6.0
217,support,,0.879172363286,4,,medium,0.773853326207,Left,6.0
253,management,,0.749849531411,3,,high,0.708264601171,Employed,3.0
206,engineering,,0.83522883685,6,,medium,0.59484266159,Employed,6.0
191,marketing,,,4,,medium,0.38033792084,Employed,2.0
162,IT,,0.774765731112,3,,high,0.599631078976,Employed,2.0
182,sales,,,3,,low,0.599962653824,Employed,2.0
223,sales,,0.595248880221,5,,low,0.857215137616,Employed,3.0
292,sales,,0.764843985086,6,,medium,0.148584696426,Left,4.0
168,engineering,,,4,,low,0.714431146029,Employed,3.0
215,sales,,0.591860778367,4,,low,0.591568345905,Employed,2.0
193,engineering,,0.80374688081,5,,high,0.917416631974,Employed,4.0
178,engineering,1.0,0.743453282742,3,,low,0.191850095367,Employed,3.0
143,support,,0.776198907624,5,,medium,0.538103832734,Employed,5.0
236,engineering,,0.978723171182,3,,medium,0.172567000259,Employed,3.0
191,engineering,,0.881360772197,3,,low,0.711844375066,Employed,4.0
212,engineering,,0.598742072016,2,,medium,0.814787233852,Employed,2.0
255,IT,,0.977084893251,3,,low,0.951893141787,Employed,3.0
259,engineering,,0.876943426856,6,,medium,0.0787890378879,Left,4.0
272,sales,,0.799187584111,5,,low,0.207817049511,Employed,2.0
192,marketing,1.0,0.759710575515,3,,low,0.615641412662,Employed,3.0
151,sales,,0.515061549559,2,,low,0.364744156677,Left,3.0
181,sales,,0.580317339336,4,,medium,0.830063437776,Employed,2.0
167,,,,3,,low,0.928461274852,Employed,3.0
239,sales,,0.859589455448,5,,low,0.807596405966,Left,5.0
277,engineering,,0.97801567658,6,,low,0.145738957153,Left,5.0
212,sales,,0.601091873303,6,,medium,0.896396417612,Employed,2.0
191,IT,,0.624027972286,3,,high,0.537310196766,Employed,3.0
168,support,,0.525300817064,4,,low,0.505610042781,Employed,8.0
160,product,,0.491377477463,3,,medium,0.521366401674,Employed,3.0
244,engineering,,0.686772954839,5,,low,0.879975492447,Employed,2.0
277,IT,,0.958933682456,2,,medium,0.770604819539,Left,3.0
239,sales,1.0,0.877824350798,2,,medium,1.0,Employed,6.0
114,support,,0.846138478691,6,,high,0.735802674697,Employed,4.0
183,marketing,,0.577495302537,4,,low,1.0,Employed,3.0
137,,,0.571708537591,3,,medium,0.712354394668,Employed,3.0
230,engineering,,0.515942347113,4,,medium,0.701417366474,Employed,3.0
260,engineering,,0.884551600518,6,,medium,0.405578858091,Employed,3.0
100,sales,,0.676394238698,6,,medium,0.280987800103,Employed,4.0
243,engineering,,0.711227664483,5,,low,0.830001338656,Employed,2.0
222,product,,0.939337446815,5,,low,0.81484487066,Left,6.0
128,engineering,,0.495993523658,2,,medium,0.447345576308,Left,3.0
235,engineering,,0.658330803405,3,,low,0.836560325439,Employed,10.0
273,support,,0.527794816267,2,,low,0.946442221298,Employed,3.0
142,engineering,,0.839474887739,4,,high,0.982214289765,Employed,10.0
157,sales,,,2,,low,0.437279263159,Left,3.0
244,support,,0.929657690134,7,,low,0.116044847933,Left,4.0
226,sales,,0.860300962565,4,,medium,0.790596705683,Left,5.0
134,engineering,,0.411553639808,2,,medium,0.435726716176,Left,3.0
179,,,0.588933757474,5,,low,0.412417699897,Employed,5.0
235,sales,,0.760609399444,4,,medium,0.920799036703,Employed,6.0
129,sales,,0.554484946065,2,,low,0.452822777146,Left,3.0
142,sales,,0.875330895266,3,,medium,0.961843911981,Employed,4.0
164,support,,0.548967495369,3,,low,0.695223657375,Employed,6.0
243,sales,,0.642550149927,3,,low,0.705704344013,Employed,3.0
156,support,,0.639751083622,5,,medium,0.664473040318,Employed,2.0
233,sales,,0.803133829076,6,,low,0.805274608233,Employed,6.0
218,marketing,,0.562483469848,4,,medium,0.28575851207,Employed,5.0
229,management,,1.0,5,,low,0.730708142411,Left,5.0
