InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
572964,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,10/27/11 10:41,1.49,12630.0,Finland
572964,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,10/27/11 10:41,1.45,12630.0,Finland
572964,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,10/27/11 10:41,9.95,12630.0,Finland
572964,23404,HOME SWEET HOME BLACKBOARD,6,10/27/11 10:41,4.95,12630.0,Finland
572964,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,10/27/11 10:41,8.25,12630.0,Finland
572964,23180,MUM'S KITCHEN CLOCK,4,10/27/11 10:41,4.95,12630.0,Finland
572964,23393,HOME SWEET HOME CUSHION COVER ,4,10/27/11 10:41,3.75,12630.0,Finland
572964,23395,BELLE JARDINIERE CUSHION COVER,4,10/27/11 10:41,3.75,12630.0,Finland
572964,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,10/27/11 10:41,0.79,12630.0,Finland
572964,23184,BULL DOG BOTTLE OPENER,4,10/27/11 10:41,4.95,12630.0,Finland
572964,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,10/27/11 10:41,0.85,12630.0,Finland
572964,21733,RED HANGING HEART T-LIGHT HOLDER,6,10/27/11 10:41,2.95,12630.0,Finland
572964,82001S,VINYL RECORD FRAME SILVER,4,10/27/11 10:41,3.75,12630.0,Finland
572964,22464,HANGING METAL HEART LANTERN,12,10/27/11 10:41,1.65,12630.0,Finland
572964,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,10/27/11 10:41,1.65,12630.0,Finland
572964,22064,PINK DOUGHNUT TRINKET POT ,12,10/27/11 10:41,1.65,12630.0,Finland
572964,22467,GUMBALL COAT RACK,6,10/27/11 10:41,2.55,12630.0,Finland
572964,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,10/27/11 10:41,0.65,12630.0,Finland
572964,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,10/27/11 10:41,0.65,12630.0,Finland
572964,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,10/27/11 10:41,2.95,12630.0,Finland
572964,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,10/27/11 10:41,2.95,12630.0,Finland
572964,22423,REGENCY CAKESTAND 3 TIER,1,10/27/11 10:41,12.75,12630.0,Finland
572964,POST,POSTAGE,3,10/27/11 10:41,40.0,12630.0,Finland
572986,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,10/27/11 10:51,1.95,12681.0,France
572986,23534,WALL ART STOP FOR TEA ,3,10/27/11 10:51,5.95,12681.0,France
572986,23541,WALL ART CLASSIC PUDDINGS ,4,10/27/11 10:51,8.25,12681.0,France
572986,23445,ICE CREAM BUBBLES,40,10/27/11 10:51,0.83,12681.0,France
572986,23204,CHARLOTTE BAG APPLES DESIGN,20,10/27/11 10:51,0.85,12681.0,France
572986,22024,RAINY LADIES BIRTHDAY CARD,12,10/27/11 10:51,0.42,12681.0,France
572986,22716,CARD CIRCUS PARADE,12,10/27/11 10:51,0.42,12681.0,France
572986,22961,JAM MAKING SET PRINTED,12,10/27/11 10:51,1.45,12681.0,France
572986,23168,CLASSIC CAFE SUGAR DISPENSER,12,10/27/11 10:51,1.25,12681.0,France
572986,21240,BLUE POLKADOT CUP,8,10/27/11 10:51,0.85,12681.0,France
572986,23317,BLUE REFECTORY CLOCK ,4,10/27/11 10:51,9.95,12681.0,France
572986,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,10/27/11 10:51,0.39,12681.0,France
572986,21213,PACK OF 72 SKULL CAKE CASES,24,10/27/11 10:51,0.55,12681.0,France
572986,22314,OFFICE MUG WARMER CHOC+BLUE,6,10/27/11 10:51,2.95,12681.0,France
572986,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,10/27/11 10:51,1.25,12681.0,France
572986,21871,SAVE THE PLANET MUG,12,10/27/11 10:51,1.65,12681.0,France
572986,22973,CHILDREN'S CIRCUS PARADE MUG,12,10/27/11 10:51,1.65,12681.0,France
572986,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10/27/11 10:51,1.65,12681.0,France
572986,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,10/27/11 10:51,1.65,12681.0,France
572986,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10/27/11 10:51,3.25,12681.0,France
572986,21731,RED TOADSTOOL LED NIGHT LIGHT,24,10/27/11 10:51,1.65,12681.0,France
572986,21577,SAVE THE PLANET COTTON TOTE BAG,6,10/27/11 10:51,2.25,12681.0,France
572986,POST,POSTAGE,3,10/27/11 10:51,18.0,12681.0,France
572992,23084,RABBIT NIGHT LIGHT,48,10/27/11 10:57,1.79,12681.0,France
572992,POST,POSTAGE,2,10/27/11 10:57,18.0,12681.0,France
573035,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/27/11 13:43,1.95,12433.0,Norway
573035,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,10/27/11 13:43,5.95,12433.0,Norway
573035,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,10/27/11 13:43,1.25,12433.0,Norway
573035,23534,WALL ART STOP FOR TEA ,3,10/27/11 13:43,5.95,12433.0,Norway
573035,23530,WALL ART ONLY ONE PERSON ,6,10/27/11 13:43,4.95,12433.0,Norway
573035,23543,WALL ART KEEP CALM ,6,10/27/11 13:43,7.45,12433.0,Norway
573035,16008,SMALL FOLDING SCISSOR(POINTED EDGE),72,10/27/11 13:43,0.12,12433.0,Norway
573035,17091J,VANILLA INCENSE IN TIN,36,10/27/11 13:43,0.38,12433.0,Norway
573035,47504H,ENGLISH ROSE SPIRIT LEVEL ,12,10/27/11 13:43,0.79,12433.0,Norway
573035,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,10/27/11 13:43,0.42,12433.0,Norway
573035,72232,FENG SHUI PILLAR CANDLE,48,10/27/11 13:43,0.19,12433.0,Norway
573035,84596G,SMALL CHOCOLATES PINK BOWL,16,10/27/11 13:43,0.42,12433.0,Norway
573035,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,96,10/27/11 13:43,1.06,12433.0,Norway
573035,22652,TRAVEL SEWING KIT,20,10/27/11 13:43,1.65,12433.0,Norway
573035,21770,OPEN CLOSED METAL SIGN,2,10/27/11 13:43,4.95,12433.0,Norway
573035,21165,BEWARE OF THE CAT METAL SIGN ,12,10/27/11 13:43,1.69,12433.0,Norway
573035,21169,YOU'RE CONFUSING ME METAL SIGN ,12,10/27/11 13:43,1.69,12433.0,Norway
573035,21181,PLEASE ONE PERSON METAL SIGN,12,10/27/11 13:43,2.1,12433.0,Norway
573035,21908,CHOCOLATE THIS WAY METAL SIGN,12,10/27/11 13:43,2.1,12433.0,Norway
573035,21166,COOK WITH WINE METAL SIGN ,12,10/27/11 13:43,2.08,12433.0,Norway
573035,21175,GIN + TONIC DIET METAL SIGN,12,10/27/11 13:43,2.55,12433.0,Norway
573035,85152,HAND OVER THE CHOCOLATE   SIGN ,12,10/27/11 13:43,2.1,12433.0,Norway
573035,22913,RED COAT RACK PARIS FASHION,3,10/27/11 13:43,4.95,12433.0,Norway
573035,22914,BLUE COAT RACK PARIS FASHION,3,10/27/11 13:43,4.95,12433.0,Norway
573035,22912,YELLOW COAT RACK PARIS FASHION,3,10/27/11 13:43,4.95,12433.0,Norway
573035,22467,GUMBALL COAT RACK,6,10/27/11 13:43,2.55,12433.0,Norway
573035,22630,DOLLY GIRL LUNCH BOX,12,10/27/11 13:43,1.95,12433.0,Norway
573035,22659,LUNCH BOX I LOVE LONDON,12,10/27/11 13:43,1.95,12433.0,Norway
573035,85232D,SET/3 DECOUPAGE STACKING TINS,24,10/27/11 13:43,4.25,12433.0,Norway
573035,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/27/11 13:43,2.89,12433.0,Norway
573035,84050,PINK HEART SHAPE EGG FRYING PAN,72,10/27/11 13:43,1.25,12433.0,Norway
573035,47559B,TEA TIME OVEN GLOVE,10,10/27/11 13:43,1.25,12433.0,Norway
573035,23198,PANTRY MAGNETIC  SHOPPING LIST,12,10/27/11 13:43,1.45,12433.0,Norway
573035,21213,PACK OF 72 SKULL CAKE CASES,120,10/27/11 13:43,0.42,12433.0,Norway
573035,23245,SET OF 3 REGENCY CAKE TINS,16,10/27/11 13:43,4.15,12433.0,Norway
573035,22979,PANTRY WASHING UP BRUSH,12,10/27/11 13:43,1.45,12433.0,Norway
573035,23184,BULL DOG BOTTLE OPENER,4,10/27/11 13:43,4.95,12433.0,Norway
573035,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,10/27/11 13:43,3.95,12433.0,Norway
573035,23167,SMALL CERAMIC TOP STORAGE JAR ,12,10/27/11 13:43,0.83,12433.0,Norway
573035,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,10/27/11 13:43,1.25,12433.0,Norway
573035,23165,LARGE CERAMIC TOP STORAGE JAR,12,10/27/11 13:43,1.65,12433.0,Norway
573035,23169,CLASSIC GLASS COOKIE JAR,18,10/27/11 13:43,3.75,12433.0,Norway
573035,22922,FRIDGE MAGNETS US DINER ASSORTED,12,10/27/11 13:43,0.85,12433.0,Norway
573035,23236,STORAGE TIN VINTAGE DOILY ,6,10/27/11 13:43,2.89,12433.0,Norway
573035,23508,MINI PLAYING CARDS DOLLY GIRL ,20,10/27/11 13:43,0.42,12433.0,Norway
573035,23509,MINI PLAYING CARDS FUN FAIR ,20,10/27/11 13:43,0.42,12433.0,Norway
573035,23502,PLAYING CARDS VINTAGE DOILY ,12,10/27/11 13:43,1.25,12433.0,Norway
573035,85014B,RED RETROSPOT UMBRELLA,6,10/27/11 13:43,5.95,12433.0,Norway
573035,15056BL,EDWARDIAN PARASOL BLACK,9,10/27/11 13:43,5.95,12433.0,Norway
573035,20679,EDWARDIAN PARASOL RED,9,10/27/11 13:43,5.95,12433.0,Norway
573035,35001G,HAND OPEN SHAPE GOLD,18,10/27/11 13:43,3.39,12433.0,Norway
573035,15034,PAPER POCKET TRAVELING FAN ,96,10/27/11 13:43,0.14,12433.0,Norway
573035,23004,TRAVEL CARD WALLET PANTRY,24,10/27/11 13:43,0.42,12433.0,Norway
573035,23000,TRAVEL CARD WALLET TRANSPORT,24,10/27/11 13:43,0.42,12433.0,Norway
573035,23366,SET 12 COLOURING PENCILS DOILY,16,10/27/11 13:43,0.65,12433.0,Norway
573035,22348,TEA BAG PLATE RED RETROSPOT,12,10/27/11 13:43,0.85,12433.0,Norway
573035,23357,HOT WATER BOTTLE SEX BOMB,4,10/27/11 13:43,4.95,12433.0,Norway
573035,22112,CHOCOLATE HOT WATER BOTTLE,3,10/27/11 13:43,4.95,12433.0,Norway
573036,POST,POSTAGE,2,10/27/11 13:44,18.0,12437.0,France
573036,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/27/11 13:44,2.95,12437.0,France
573036,23084,RABBIT NIGHT LIGHT,24,10/27/11 13:44,1.79,12437.0,France
573036,23112,PARISIENNE CURIO CABINET,2,10/27/11 13:44,7.5,12437.0,France
573036,23397,FOOT STOOL HOME SWEET HOME ,2,10/27/11 13:44,9.95,12437.0,France
573036,22389,PAPERWEIGHT SAVE THE PLANET,6,10/27/11 13:44,2.55,12437.0,France
573036,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,10/27/11 13:44,2.55,12437.0,France
573036,22778,GLASS CLOCHE SMALL,4,10/27/11 13:44,3.95,12437.0,France
573036,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/27/11 13:44,1.65,12437.0,France
573036,22580,ADVENT CALENDAR GINGHAM SACK,6,10/27/11 13:44,5.95,12437.0,France
573036,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,10/27/11 13:44,3.75,12437.0,France
573077,M,Manual,1,10/27/11 14:13,4161.06,12536.0,France
573080,M,Manual,1,10/27/11 14:20,4161.06,12536.0,France
573106,21249,WOODLAND  HEIGHT CHART STICKERS ,12,10/27/11 15:05,2.95,12626.0,Germany
573106,22736,RIBBON REEL MAKING SNOWMEN ,10,10/27/11 15:05,1.65,12626.0,Germany
573106,22738,RIBBON REEL SNOWY VILLAGE,10,10/27/11 15:05,1.65,12626.0,Germany
573106,22593,CHRISTMAS GINGHAM STAR,12,10/27/11 15:05,0.85,12626.0,Germany
573106,22594,CHRISTMAS GINGHAM TREE,12,10/27/11 15:05,0.85,12626.0,Germany
573106,22571,ROCKING HORSE RED CHRISTMAS ,12,10/27/11 15:05,0.85,12626.0,Germany
573106,22572,ROCKING HORSE GREEN CHRISTMAS ,12,10/27/11 15:05,0.85,12626.0,Germany
573106,23476,WOODLAND LARGE RED FELT HEART,12,10/27/11 15:05,1.25,12626.0,Germany
573106,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,10/27/11 15:05,3.75,12626.0,Germany
573106,23474,WOODLAND SMALL BLUE FELT HEART,12,10/27/11 15:05,0.83,12626.0,Germany
573106,23571,TRADITIONAL NAUGHTS & CROSSES,12,10/27/11 15:05,1.65,12626.0,Germany
573106,23570,TRADITIONAL PICK UP STICKS GAME ,12,10/27/11 15:05,1.25,12626.0,Germany
573106,POST,POSTAGE,1,10/27/11 15:05,18.0,12626.0,Germany
573108,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,10/27/11 15:09,0.83,12430.0,Norway
573108,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,10/27/11 15:09,0.95,12430.0,Norway
573108,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,10/27/11 15:09,2.1,12430.0,Norway
573108,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,10/27/11 15:09,1.45,12430.0,Norway
573108,22585,PACK OF 6 BIRDY GIFT TAGS,12,10/27/11 15:09,1.25,12430.0,Norway
573108,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,10/27/11 15:09,11.95,12430.0,Norway
573108,22544,MINI JIGSAW SPACEBOY,24,10/27/11 15:09,0.42,12430.0,Norway
573108,23122,PARTY CHARMS 50 PIECES,12,10/27/11 15:09,0.83,12430.0,Norway
573108,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,10/27/11 15:09,3.75,12430.0,Norway
573108,23569,TRADTIONAL ALPHABET STAMP SET,8,10/27/11 15:09,4.95,12430.0,Norway
573108,POST,POSTAGE,1,10/27/11 15:09,40.0,12430.0,Norway
573136,22727,ALARM CLOCK BAKELIKE RED ,8,10/27/11 17:00,3.75,12709.0,Germany
573136,20979,36 PENCILS TUBE RED RETROSPOT,16,10/27/11 17:00,1.25,12709.0,Germany
573136,22625,RED KITCHEN SCALES,4,10/27/11 17:00,8.5,12709.0,Germany
573136,23213,STAR WREATH DECORATION WITH BELL,12,10/27/11 17:00,1.25,12709.0,Germany
573136,21916,SET 12 RETRO WHITE CHALK STICKS,24,10/27/11 17:00,0.42,12709.0,Germany
573136,22423,REGENCY CAKESTAND 3 TIER,5,10/27/11 17:00,12.75,12709.0,Germany
573136,23210,WHITE ROCKING HORSE HAND PAINTED,24,10/27/11 17:00,1.25,12709.0,Germany
573136,23212,HEART WREATH DECORATION WITH BELL,12,10/27/11 17:00,1.25,12709.0,Germany
573136,21485,RETROSPOT HEART HOT WATER BOTTLE,3,10/27/11 17:00,4.95,12709.0,Germany
573136,POST,POSTAGE,2,10/27/11 17:00,18.0,12709.0,Germany
573153,23084,RABBIT NIGHT LIGHT,912,10/28/11 7:39,1.79,12678.0,France
573153,23189,SET OF 12 FORK CANDLES,24,10/28/11 7:39,2.89,12678.0,France
573153,22629,SPACEBOY LUNCH BOX ,48,10/28/11 7:39,1.95,12678.0,France
573153,23238,SET OF 4 KNICK KNACK TINS LONDON ,24,10/28/11 7:39,4.15,12678.0,France
573153,23256,CHILDRENS CUTLERY SPACEBOY ,64,10/28/11 7:39,4.15,12678.0,France
573153,23255,CHILDRENS CUTLERY CIRCUS PARADE,64,10/28/11 7:39,4.15,12678.0,France
573153,22659,LUNCH BOX I LOVE LONDON,24,10/28/11 7:39,1.95,12678.0,France
573153,22631,CIRCUS PARADE LUNCH BOX ,48,10/28/11 7:39,1.95,12678.0,France
573153,22551,PLASTERS IN TIN SPACEBOY,84,10/28/11 7:39,1.65,12678.0,France
573153,22556,PLASTERS IN TIN CIRCUS PARADE ,84,10/28/11 7:39,1.65,12678.0,France
573153,22555,PLASTERS IN TIN STRONGMAN,48,10/28/11 7:39,1.65,12678.0,France
573153,22554,PLASTERS IN TIN WOODLAND ANIMALS,84,10/28/11 7:39,1.65,12678.0,France
573153,22553,PLASTERS IN TIN SKULLS,48,10/28/11 7:39,1.65,12678.0,France
573153,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,96,10/28/11 7:39,2.55,12678.0,France
573153,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,10/28/11 7:39,2.55,12678.0,France
573153,84997B,CHILDRENS CUTLERY RETROSPOT RED ,96,10/28/11 7:39,3.75,12678.0,France
573153,22138,BAKING SET 9 PIECE RETROSPOT ,72,10/28/11 7:39,4.25,12678.0,France
573153,21914,BLUE HARMONICA IN BOX ,108,10/28/11 7:39,1.25,12678.0,France
573153,21915,RED  HARMONICA IN BOX ,108,10/28/11 7:39,1.25,12678.0,France
573153,22560,TRADITIONAL MODELLING CLAY,24,10/28/11 7:39,1.25,12678.0,France
573153,22492,MINI PAINT SET VINTAGE ,108,10/28/11 7:39,0.65,12678.0,France
573153,22045,SPACEBOY GIFT WRAP,75,10/28/11 7:39,0.42,12678.0,France
573153,22710,WRAP I LOVE LONDON ,50,10/28/11 7:39,0.42,12678.0,France
573153,16161P,WRAP ENGLISH ROSE ,75,10/28/11 7:39,0.42,12678.0,France
573153,22704,WRAP RED APPLES ,75,10/28/11 7:39,0.42,12678.0,France
573153,23231,WRAP  VINTAGE DOILY ,75,10/28/11 7:39,0.42,12678.0,France
573153,22615,PACK OF 12 CIRCUS PARADE TISSUES ,120,10/28/11 7:39,0.39,12678.0,France
573153,22616,PACK OF 12 LONDON TISSUES ,120,10/28/11 7:39,0.39,12678.0,France
573153,22386,JUMBO BAG PINK POLKADOT,300,10/28/11 7:39,1.79,12678.0,France
573153,23203,JUMBO BAG VINTAGE DOILY ,300,10/28/11 7:39,1.79,12678.0,France
573153,22382,LUNCH BAG SPACEBOY DESIGN ,80,10/28/11 7:39,1.65,12678.0,France
573153,20725,LUNCH BAG RED RETROSPOT,80,10/28/11 7:39,1.65,12678.0,France
573153,23209,LUNCH BAG VINTAGE DOILY ,80,10/28/11 7:39,1.65,12678.0,France
573153,21094,SET/6 RED SPOTTY PAPER PLATES,120,10/28/11 7:39,0.64,12678.0,France
573153,21086,SET/6 RED SPOTTY PAPER CUPS,120,10/28/11 7:39,0.65,12678.0,France
573153,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,120,10/28/11 7:39,0.72,12678.0,France
573153,84375,SET OF 20 KIDS COOKIE CUTTERS,60,10/28/11 7:39,2.1,12678.0,France
573153,84378,SET OF 3 HEART COOKIE CUTTERS,48,10/28/11 7:39,1.45,12678.0,France
573153,23287,RED VINTAGE SPOT BEAKER,16,10/28/11 7:39,0.85,12678.0,France
573153,23286,BLUE VINTAGE SPOT BEAKER,8,10/28/11 7:39,0.85,12678.0,France
573153,23285,PINK VINTAGE SPOT BEAKER,8,10/28/11 7:39,0.85,12678.0,France
573153,22961,JAM MAKING SET PRINTED,36,10/28/11 7:39,1.45,12678.0,France
573153,22963,JAM JAR WITH GREEN LID,48,10/28/11 7:39,0.72,12678.0,France
573153,22962,JAM JAR WITH PINK LID,48,10/28/11 7:39,0.72,12678.0,France
573153,22989,SET 2 PANTRY DESIGN TEA TOWELS,48,10/28/11 7:39,3.25,12678.0,France
573153,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,10/28/11 7:39,0.72,12678.0,France
573153,84988,SET OF 72 PINK HEART PAPER DOILIES,48,10/28/11 7:39,1.45,12678.0,France
573153,23296,SET OF 6 TEA TIME BAKING CASES,36,10/28/11 7:39,1.25,12678.0,France
573153,23293,SET OF 12 FAIRY CAKE BAKING CASES,72,10/28/11 7:39,0.83,12678.0,France
573153,23295,SET OF 12 MINI LOAF BAKING CASES,48,10/28/11 7:39,0.83,12678.0,France
573153,23309,SET OF 60 I LOVE LONDON CAKE CASES ,72,10/28/11 7:39,0.55,12678.0,France
573153,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,72,10/28/11 7:39,0.55,12678.0,France
573153,22417,PACK OF 60 SPACEBOY CAKE CASES,72,10/28/11 7:39,0.55,12678.0,France
573153,84991,60 TEATIME FAIRY CAKE CASES,72,10/28/11 7:39,0.55,12678.0,France
573153,22726,ALARM CLOCK BAKELIKE GREEN,48,10/28/11 7:39,3.75,12678.0,France
573153,22728,ALARM CLOCK BAKELIKE PINK,48,10/28/11 7:39,3.75,12678.0,France
573153,23493,VINTAGE DOILY TRAVEL SEWING KIT,24,10/28/11 7:39,1.95,12678.0,France
573153,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,72,10/28/11 7:39,3.29,12678.0,France
573153,POST,POSTAGE,3,10/28/11 7:39,145.0,12678.0,France
573153,22727,ALARM CLOCK BAKELIKE RED ,48,10/28/11 7:39,3.75,12678.0,France
573153,84997D,CHILDRENS CUTLERY POLKADOT PINK,48,10/28/11 7:39,4.15,12678.0,France
573154,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,10/28/11 8:20,4.95,,Hong Kong
573154,21915,RED  HARMONICA IN BOX ,24,10/28/11 8:20,1.25,,Hong Kong
573154,22620,4 TRADITIONAL SPINNING TOPS,24,10/28/11 8:20,1.45,,Hong Kong
573154,22619,SET OF 6 SOLDIER SKITTLES,12,10/28/11 8:20,3.75,,Hong Kong
573154,22452,MEASURING TAPE BABUSHKA PINK,30,10/28/11 8:20,2.95,,Hong Kong
573154,22492,MINI PAINT SET VINTAGE ,36,10/28/11 8:20,0.65,,Hong Kong
573154,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,8,10/28/11 8:20,3.75,,Hong Kong
573173,23319,BOX OF 6 MINI 50'S CRACKERS,12,10/28/11 10:10,2.49,12362.0,Belgium
573173,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,10/28/11 10:10,0.29,12362.0,Belgium
573173,22750,FELTCRAFT PRINCESS LOLA DOLL,4,10/28/11 10:10,3.75,12362.0,Belgium
573173,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,10/28/11 10:10,3.75,12362.0,Belgium
573173,22110,BIRD HOUSE HOT WATER BOTTLE,6,10/28/11 10:10,2.55,12362.0,Belgium
573173,21481,FAWN BLUE HOT WATER BOTTLE,4,10/28/11 10:10,3.75,12362.0,Belgium
573173,21485,RETROSPOT HEART HOT WATER BOTTLE,3,10/28/11 10:10,4.95,12362.0,Belgium
573173,23313,VINTAGE CHRISTMAS BUNTING,5,10/28/11 10:10,4.95,12362.0,Belgium
573173,22940,FELTCRAFT CHRISTMAS FAIRY,4,10/28/11 10:10,4.25,12362.0,Belgium
573173,22941,CHRISTMAS LIGHTS 10 REINDEER,2,10/28/11 10:10,8.5,12362.0,Belgium
573173,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,10/28/11 10:10,4.95,12362.0,Belgium
573173,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,10/28/11 10:10,8.5,12362.0,Belgium
573173,22589,CARDHOLDER GINGHAM STAR,6,10/28/11 10:10,2.89,12362.0,Belgium
573173,22588,CARD HOLDER GINGHAM HEART,6,10/28/11 10:10,2.89,12362.0,Belgium
573173,22580,ADVENT CALENDAR GINGHAM SACK,3,10/28/11 10:10,5.95,12362.0,Belgium
573173,23320,GIANT 50'S CHRISTMAS CRACKER,12,10/28/11 10:10,2.89,12362.0,Belgium
573173,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,10/28/11 10:10,0.39,12362.0,Belgium
573173,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,10/28/11 10:10,0.85,12362.0,Belgium
573173,23108,SET OF 10 LED DOLLY LIGHTS,2,10/28/11 10:10,6.25,12362.0,Belgium
573173,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/28/11 10:10,1.65,12362.0,Belgium
573173,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,10/28/11 10:10,3.75,12362.0,Belgium
573173,23283,DOORMAT VINTAGE LEAF,2,10/28/11 10:10,8.25,12362.0,Belgium
573173,20685,DOORMAT RED RETROSPOT,2,10/28/11 10:10,8.25,12362.0,Belgium
573173,48194,DOORMAT HEARTS,2,10/28/11 10:10,8.25,12362.0,Belgium
573173,48188,DOORMAT WELCOME PUPPIES,2,10/28/11 10:10,8.25,12362.0,Belgium
573173,48185,DOORMAT FAIRY CAKE,2,10/28/11 10:10,8.25,12362.0,Belgium
573173,POST,POSTAGE,4,10/28/11 10:10,15.0,12362.0,Belgium
573195,20694,FLORAL PINK MONSTER,8,10/28/11 11:40,3.75,12432.0,Norway
573195,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,10/28/11 11:40,4.95,12432.0,Norway
573195,85014B,RED RETROSPOT UMBRELLA,48,10/28/11 11:40,4.95,12432.0,Norway
573195,21934,SKULL SHOULDER BAG,10,10/28/11 11:40,1.65,12432.0,Norway
573195,37495,FAIRY CAKE BIRTHDAY CANDLE SET,12,10/28/11 11:40,3.75,12432.0,Norway
573195,21507,ELEPHANT BIRTHDAY CARD ,12,10/28/11 11:40,0.42,12432.0,Norway
573195,21508,VINTAGE KID DOLLY CARD ,12,10/28/11 11:40,0.42,12432.0,Norway
573195,22027,TEA PARTY BIRTHDAY CARD,12,10/28/11 11:40,0.42,12432.0,Norway
573195,22028,PENNY FARTHING BIRTHDAY CARD,12,10/28/11 11:40,0.42,12432.0,Norway
573195,22714,CARD BIRTHDAY COWBOY,12,10/28/11 11:40,0.42,12432.0,Norway
573195,21207,SKULL AND CROSSBONES  GARLAND ,12,10/28/11 11:40,1.65,12432.0,Norway
573195,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/28/11 11:40,2.95,12432.0,Norway
573195,22196,SMALL HEART MEASURING SPOONS,12,10/28/11 11:40,0.85,12432.0,Norway
573195,22980,PANTRY SCRUBBING BRUSH,12,10/28/11 11:40,1.65,12432.0,Norway
573195,22979,PANTRY WASHING UP BRUSH,12,10/28/11 11:40,1.45,12432.0,Norway
573195,22195,LARGE HEART MEASURING SPOONS,12,10/28/11 11:40,1.65,12432.0,Norway
573195,22978,PANTRY ROLLING PIN,6,10/28/11 11:40,3.75,12432.0,Norway
573195,22981,PANTRY APPLE CORER,12,10/28/11 11:40,1.45,12432.0,Norway
573195,22982,PANTRY PASTRY BRUSH,12,10/28/11 11:40,1.25,12432.0,Norway
573195,23559,WOODLAND BUNNIES LOLLY MAKERS,12,10/28/11 11:40,2.08,12432.0,Norway
573195,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,10/28/11 11:40,1.25,12432.0,Norway
573195,22236,CAKE STAND 3 TIER MAGIC GARDEN,4,10/28/11 11:40,12.75,12432.0,Norway
573195,22745,POPPY'S PLAYHOUSE BEDROOM ,6,10/28/11 11:40,2.1,12432.0,Norway
573195,22747,POPPY'S PLAYHOUSE BATHROOM,6,10/28/11 11:40,2.1,12432.0,Norway
573195,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,10/28/11 11:40,2.1,12432.0,Norway
573195,22748,POPPY'S PLAYHOUSE KITCHEN,6,10/28/11 11:40,2.1,12432.0,Norway
573195,21790,VINTAGE SNAP CARDS,12,10/28/11 11:40,0.85,12432.0,Norway
573195,21912,VINTAGE SNAKES & LADDERS,4,10/28/11 11:40,3.75,12432.0,Norway
